contract_id,method,comparator,arithmetic_mean,median,geometric_mean,std_dev,minimum,maximum,log_vrr_ci95_lower,log_vrr_ci95_upper,n_valid_replications,n_invalid_replications,beats_comparator_count,beats_comparator_percentage
reference,NCV_SCRATCH,MC,3199.3404798079164,3570.360679156709,3100.888373976999,862.03619876255,2246.5562074616637,4154.970993620905,2416.8833862066112,3978.4744116089214,5,0,5,100.0
strike_high,AV,GCV,0.010484912242003371,0.01044538060662864,0.010478733712977736,0.0004044627189431339,0.010036224547228256,0.011086027975207288,0.010132826406520015,0.010836449359957688,5,0,0,0.0
strike_high,AV,MC,2.094581245336967,2.0869422343628687,2.0942321529618155,0.042882005415736404,2.048744016468415,2.1580691285338833,2.057146985218918,2.1319858726732415,5,0,5,100.0
strike_high,GCV,GCV,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0,0,0.0
strike_high,GCV,MC,200.0191122173657,200.38942450007488,199.85546062384847,9.025315031833712,188.2497716071158,210.55620116533026,192.07634139507826,207.94963529117967,5,0,5,100.0
strike_high,MC,GCV,0.005007732667548447,0.004990283307089523,0.00500361609774635,0.00022756285894310935,0.004749325806912677,0.005312091438214527,0.004808856714750948,0.005206263263538108,5,0,0,0.0
strike_high,MC,MC,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0,0,0.0
strike_high,NCV_SCRATCH,GCV,1.0851310310403468,1.0879081125769843,1.060146180327164,0.2606309692406723,0.7948774798863547,1.434114365443787,0.8575461401132125,1.3106116057077677,5,0,3,60.0
strike_high,NCV_SCRATCH,MC,215.86804767788726,224.76738769519343,211.87600319789894,45.88375842101398,167.36638255674205,269.9717017532767,175.0755735918431,256.4117872649232,5,0,5,100.0
strike_high,NCV_TRANSFER_BETA,GCV,0.009220360850398499,0.009137216043179016,0.009215009366780583,0.0003510367541862175,0.00877526778679064,0.009605661984417625,0.008912264754842619,0.009528038042598908,5,0,0,0.0
strike_high,NCV_TRANSFER_BETA,MC,1.8417838162530504,1.8476870493951325,1.8416699416510116,0.022857539346402254,1.8082636747017726,1.8672248270056986,1.821690727273702,1.8618682761024141,5,0,5,100.0
strike_high,NCV_TRANSFER_BETA1,GCV,0.000728459388697198,0.0007276146347723383,0.0007283642647684372,1.3178746013349385e-05,0.0007148233208133432,0.0007461167075114283,0.0007169264614467489,0.0007399845461431209,5,0,0,0.0
strike_high,NCV_TRANSFER_BETA1,MC,0.14562878400129034,0.14324303387701823,0.14556757563724682,0.0047307317910475506,0.14045629978127958,0.15098831657281822,0.14149344948497541,0.14975901113468607,5,0,0,0.0
strike_low,AV,GCV,0.04351187718123496,0.0433006751935449,0.04349721332973737,0.0012620466559760408,0.041888348585810684,0.04490431997017182,0.042403951293869445,0.04461866193413489,5,0,0,0.0
strike_low,AV,MC,65.40748619350795,65.53540001623634,65.39655018389355,1.3339282755769128,63.38750376531917,67.11290630404066,64.23350021602249,66.58065902638945,5,0,5,100.0
strike_low,GCV,GCV,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0,0,0.0
strike_low,GCV,MC,1503.6618052307538,1513.2490514746896,1503.4652838135833,27.095892199905354,1462.3544172949973,1534.6338080848188,1479.794023822555,1527.5151968742568,5,0,5,100.0
strike_low,MC,GCV,0.0006652175770358026,0.0006608297550396488,0.0006651300903094158,1.2100271501990375e-05,0.0006516212497937686,0.0006838287546255432,0.0006546579713552393,0.0006757697246383204,5,0,0,0.0
strike_low,MC,MC,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0,0,0.0
strike_low,NCV_SCRATCH,GCV,0.3894433358470416,0.4500707983807981,0.36064778173682355,0.15580579764887373,0.18457224951250248,0.5717592627610478,0.24114876624349865,0.5393634166071464,5,0,0,0.0
strike_low,NCV_SCRATCH,MC,583.8015624220117,658.1630201076462,542.2214195256928,229.53069543650273,279.3493669470923,854.5375112158222,365.4469137673857,804.5055429845464,5,0,5,100.0
strike_low,NCV_TRANSFER_BETA,GCV,0.004215653329516848,0.0041746287205985996,0.0042142290057914,0.0001238407037058394,0.004124428027539961,0.004429533634242846,0.00410877510706122,0.004322389434927269,5,0,0,0.0
strike_low,NCV_TRANSFER_BETA,MC,6.336374395851647,6.3182839967466204,6.335947008247601,0.08265246856981652,6.2666510938735485,6.4775480765917886,6.264396454944736,6.408314796173907,5,0,5,100.0
strike_low,NCV_TRANSFER_BETA1,GCV,0.0032799393756388754,0.0032486692460180515,0.003278387162190497,0.00011421893829163717,0.00317941540601853,0.003477201731171752,0.0031815930192791624,0.0033781260896940677,5,0,0,0.0
strike_low,NCV_TRANSFER_BETA1,MC,4.92958429453739,4.907414067093116,4.928941285253543,0.08962443519837042,4.860322067075443,5.084901311404824,4.851793136831129,5.007316162977299,5,0,5,100.0
volatility_high,AV,GCV,0.014730534710297612,0.014716109134110816,0.014728204989180793,0.0002929050992772397,0.014401455487990007,0.015032911429972316,0.014473709702857737,0.014987175137311244,5,0,0,0.0
volatility_high,AV,MC,3.024826788882976,3.0551082565880274,3.0244815550360316,0.050991450820508724,2.963694344819654,3.0696520919001076,2.9799837360427173,3.0696438259426944,5,0,5,100.0
volatility_high,GCV,GCV,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0,0,0.0
volatility_high,GCV,MC,205.45720651413814,208.5912834653345,205.35303231166245,7.289964251511948,197.14706353625553,212.51308176738496,199.031797115876,211.87502947101186,5,0,5,100.0
volatility_high,MC,GCV,0.004872149551454931,0.004794064178459253,0.004869662691332013,0.00017460751904658413,0.004705592670735403,0.005072355540391293,0.0047197633552981625,0.005024322819221702,5,0,0,0.0
volatility_high,MC,MC,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0,0,0.0
volatility_high,NCV_SCRATCH,GCV,3.091164593493538,2.996459766107039,3.0787744330007554,0.31213624977172183,2.7545036367817377,3.5174677195700035,2.8208431638056517,3.360290331246572,5,0,5,100.0
volatility_high,NCV_SCRATCH,MC,636.0633378688243,613.4705601277444,632.2356656203248,78.559577787931,545.6910457747481,741.9251713083179,567.8554898456293,703.9148938949922,5,0,5,100.0
volatility_high,NCV_TRANSFER_BETA,GCV,0.12494883691026712,0.12341502121345752,0.12488781903204652,0.0043708800335928305,0.11985243443473506,0.12959290653003325,0.12112238385637883,0.128770313512615,5,0,0,0.0
volatility_high,NCV_TRANSFER_BETA,MC,25.64689643669976,25.53953085788743,25.64609233702091,0.2277399754536478,25.470210199048996,26.031428873214384,25.448133588983993,25.845590988398378,5,0,5,100.0
volatility_high,NCV_TRANSFER_BETA1,GCV,0.012026832954382356,0.011864962916402749,0.012021127940887196,0.00041474869676862597,0.01154920590189184,0.012468147999592113,0.011663879369206348,0.012389318544625143,5,0,0,0.0
volatility_high,NCV_TRANSFER_BETA1,MC,2.4686064944383244,2.4700481894157225,2.468575074467637,0.013930812208078585,2.4543573381771053,2.4878207577002893,2.456401874778394,2.4808086009267765,5,0,5,100.0
volatility_low,AV,GCV,0.0013698933828634227,0.0013731757521273,0.0013697338036962419,2.3397324886099194e-05,0.0013458208529253891,0.0014013751231361229,0.001349404783037809,0.0013903690846304097,5,0,0,0.0
volatility_low,AV,MC,6.375883568543233,6.392043150911958,6.375687424054257,0.055732426154543956,6.27952668363271,6.423204915692835,6.326785039829202,6.424967795387746,5,0,5,100.0
volatility_low,GCV,GCV,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0,0,0.0
volatility_low,GCV,MC,4655.542454104816,4677.6276858531155,4654.690865370624,99.43740268911944,4546.595610261804,4754.981972083575,4568.1977895540995,4742.821578721431,5,0,5,100.0
volatility_low,MC,GCV,0.00021487643568754233,0.00021378358158439408,0.00021483703836052198,4.605701922853861e-06,0.00021030573951089286,0.0002199447863238529,0.0002108449545069287,0.00021890470729762551,5,0,0,0.0
volatility_low,MC,MC,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0,0,0.0
volatility_low,NCV_SCRATCH,GCV,1.3544609586754641,1.373932434203264,1.2936683993083111,0.45683493855511237,0.8939667785943439,1.9972819001329514,0.9604535175364727,1.7424871655023892,5,0,3,60.0
volatility_low,NCV_SCRATCH,MC,6297.280479250784,6533.023955497422,6021.626481079038,2072.4997908843384,4064.50543127693,9100.505877444846,4480.096402539397,8093.572597473466,5,0,5,100.0
volatility_low,NCV_TRANSFER_BETA,GCV,0.010734089332736136,0.010674590027887938,0.01073176205270222,0.00025152835025698644,0.010515427152241803,0.011146222260415384,0.010515651593348352,0.01095231386599669,5,0,0,0.0
volatility_low,NCV_TRANSFER_BETA,MC,49.95646302409097,49.9317578495802,49.953034796044115,0.6534615154284364,48.98535410722723,50.78715287284412,49.382404652353955,50.5302587612215,5,0,5,100.0
volatility_low,NCV_TRANSFER_BETA1,GCV,0.00026102693971224625,0.00026420433459883457,0.00026097799654220695,5.624792128465467e-06,0.00025253092539698414,0.0002657039731890801,0.0002560601052376825,0.0002659903408848596,5,0,0,0.0
volatility_low,NCV_TRANSFER_BETA1,MC,1.214855140742499,1.21066563989125,1.2147718965677374,0.015933234618520593,1.2007799976562419,1.238069785345954,1.200928968967925,1.22877438951195,5,0,5,100.0
